epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,7740.37,1.15092,0.70401,1.1177,0.81535,0.66093,0.76486,0.4903,1.15821,0.70216,1.12392,0.0011112,0.0011112,0.0011112
82,8229.93,1.14052,0.69376,1.11048,0.81546,0.6608,0.76507,0.49044,1.15823,0.70195,1.12386,0.00100009,0.00100009,0.00100009
83,8719.1,1.13617,0.69126,1.10922,0.81561,0.66072,0.76495,0.49067,1.15821,0.70171,1.12377,0.00088898,0.00088898,0.00088898
84,9208.8,1.13134,0.68559,1.10601,0.81592,0.66056,0.76501,0.49066,1.15826,0.70174,1.12378,0.00077787,0.00077787,0.00077787
85,9698.47,1.13005,0.6839,1.1045,0.81597,0.66055,0.76507,0.49064,1.15846,0.70168,1.12376,0.00066676,0.00066676,0.00066676
86,10187.8,1.12839,0.68141,1.10135,0.81576,0.66083,0.76507,0.49073,1.15845,0.70159,1.12352,0.00055565,0.00055565,0.00055565
87,10677.6,1.12288,0.67977,1.10114,0.81563,0.66102,0.76514,0.49066,1.15844,0.70153,1.12343,0.00044454,0.00044454,0.00044454
88,11168.5,1.1201,0.67545,1.10003,0.81581,0.66118,0.76508,0.49067,1.15829,0.70159,1.12335,0.00033343,0.00033343,0.00033343
89,11660.6,1.11771,0.67196,1.09725,0.816,0.66093,0.76502,0.49065,1.15859,0.70132,1.12347,0.00022232,0.00022232,0.00022232
90,12151.7,1.11568,0.67219,1.0972,0.81594,0.66108,0.76496,0.49064,1.15875,0.70134,1.12343,0.00011121,0.00011121,0.00011121
