epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,175.329,1.44842,2.07273,0,0.62523,0.20062,0.23109,0.13353,0.79782,1.15636,0,0.000369225,0.000369225,0.000369225
2,303.094,1.53184,1.23794,0,0.55299,0.23482,0.24922,0.13849,0.84518,1.11324,0,0.00070258,0.00070258,0.00070258
3,431.066,1.52169,1.18231,0,0.49563,0.25485,0.25674,0.14461,0.88447,1.05552,0,0.000998903,0.000998903,0.000998903
4,557.621,1.49187,1.13901,0,0.36946,0.26018,0.27012,0.15535,0.86849,1.01384,0,0.000944352,0.000944352,0.000944352
5,684.329,1.48518,1.10759,0,0.4507,0.29258,0.29698,0.16658,0.93249,0.98479,0,0.000888802,0.000888802,0.000888802
6,811.049,1.46776,1.0832,0,0.34352,0.30477,0.28757,0.16269,0.97104,0.97343,0,0.000833253,0.000833253,0.000833253
7,937.851,1.45658,1.07176,0,0.40998,0.3301,0.31618,0.17536,1.00412,0.93784,0,0.000777703,0.000777703,0.000777703
8,1064.71,1.44748,1.05008,0,0.42594,0.33825,0.33236,0.1897,1.03335,0.93748,0,0.000722154,0.000722154,0.000722154
9,1191.37,1.43889,1.03729,0,0.38781,0.3256,0.32436,0.18233,1.08106,0.91774,0,0.000666604,0.000666604,0.000666604
10,1317.76,1.43848,1.02079,0,0.39027,0.331,0.32331,0.18569,1.08122,0.90326,0,0.000611055,0.000611055,0.000611055
11,1435.44,1.3976,0.99766,0,0.41608,0.32805,0.32944,0.19014,1.10277,0.90394,0,0.000555506,0.000555506,0.000555506
12,1552.61,1.39625,0.9769,0,0.42708,0.3379,0.33583,0.19192,1.14074,0.89399,0,0.000499956,0.000499956,0.000499956
13,1670.23,1.38348,0.96163,0,0.39801,0.34454,0.33911,0.19272,1.16884,0.89462,0,0.000444407,0.000444407,0.000444407
14,1787.43,1.38052,0.9493,0,0.44362,0.33763,0.33588,0.19256,1.18166,0.88119,0,0.000388857,0.000388857,0.000388857
15,1904.53,1.37428,0.93826,0,0.4296,0.34406,0.34205,0.19638,1.19011,0.87069,0,0.000333308,0.000333308,0.000333308
16,2021.77,1.37132,0.92741,0,0.4651,0.35352,0.35429,0.20391,1.18924,0.86227,0,0.000277758,0.000277758,0.000277758
17,2139.68,1.36553,0.91751,0,0.45118,0.35492,0.35303,0.2032,1.20617,0.86148,0,0.000222209,0.000222209,0.000222209
18,2256.82,1.35674,0.90748,0,0.43855,0.36254,0.35176,0.2021,1.2169,0.85487,0,0.000166659,0.000166659,0.000166659
19,2374.4,1.35453,0.89915,0,0.448,0.35768,0.35564,0.20526,1.22776,0.85007,0,0.00011111,0.00011111,0.00011111
20,2492.18,1.34861,0.89177,0,0.44802,0.36045,0.35905,0.2069,1.23988,0.84853,0,5.55606e-05,5.55606e-05,5.55606e-05
