step,box_grad_norm,dfl_grad_norm,dfl_box_norm_ratio,grad_cosine,fg_num,loss_box,loss_dfl
2310,1.22125037e-02,2.93739024e-03,2.40523174e-01,4.64565247e-01,9246,1.38465190e+00,1.18413281e+00
2320,1.15135415e-02,2.83911848e-03,2.46589497e-01,4.48626101e-01,11461,1.47419834e+00,1.21888900e+00
2330,1.14680175e-02,3.03109945e-03,2.64308929e-01,4.49067533e-01,11175,1.58337498e+00,1.28521824e+00
2340,1.15638645e-02,2.99831177e-03,2.59282857e-01,4.50496912e-01,10766,1.49719620e+00,1.26156962e+00
2350,1.13901030e-02,2.95207580e-03,2.59179026e-01,4.41899508e-01,11345,1.55728376e+00,1.26793146e+00
2360,1.19336555e-02,3.07454867e-03,2.57636786e-01,4.23739374e-01,10025,1.46303666e+00,1.26398814e+00
2370,1.17651494e-02,3.38920788e-03,2.88071811e-01,4.57509995e-01,8349,1.47712910e+00,1.25433218e+00
2380,1.15527501e-02,3.13887116e-03,2.71699041e-01,4.67907548e-01,9150,1.39522350e+00,1.20980918e+00
2390,1.19336518e-02,3.35536338e-03,2.81168193e-01,4.51575488e-01,8819,1.49404693e+00,1.27460814e+00
2400,1.15724476e-02,2.97104893e-03,2.56734699e-01,4.51772988e-01,10710,1.48064578e+00,1.24376953e+00
2410,1.13830874e-02,2.97644967e-03,2.61480004e-01,4.55181003e-01,11357,1.54851174e+00,1.24838984e+00
2420,1.22597031e-02,3.15002655e-03,2.56941497e-01,4.38938230e-01,9739,1.54980111e+00,1.25453687e+00
2430,1.24455988e-02,3.04667931e-03,2.44799733e-01,4.41523671e-01,9835,1.50347638e+00,1.24407208e+00
2440,1.22315558e-02,3.03386454e-03,2.48035863e-01,4.58777577e-01,10067,1.51422036e+00,1.22208738e+00
2450,1.20898252e-02,2.88871769e-03,2.38937914e-01,4.55383331e-01,9501,1.37145650e+00,1.16962957e+00
2460,1.30052771e-02,3.22462153e-03,2.47947156e-01,4.43219602e-01,9707,1.61404574e+00,1.26099038e+00
2470,1.01588666e-02,2.94265687e-03,2.89663881e-01,4.52190012e-01,10474,1.37256896e+00,1.24345183e+00
2480,1.03289634e-02,2.87233084e-03,2.78085113e-01,4.63921696e-01,11932,1.53276610e+00,1.26664877e+00
2490,1.34453904e-02,3.11069144e-03,2.31357470e-01,4.26286221e-01,8987,1.47300184e+00,1.22394991e+00
2500,1.13715837e-02,3.03398352e-03,2.66803950e-01,4.69841540e-01,10061,1.52795041e+00,1.23414040e+00
2510,1.20484233e-02,3.14307725e-03,2.60870427e-01,4.37826961e-01,9597,1.43116522e+00,1.23851085e+00
2520,1.08593991e-02,2.97230855e-03,2.73708373e-01,4.54089403e-01,11070,1.48946977e+00,1.25833702e+00
2530,1.21275503e-02,3.19763459e-03,2.63666987e-01,4.60399210e-01,9297,1.51866829e+00,1.22609258e+00
2540,1.34311952e-02,3.39520699e-03,2.52785176e-01,4.32490855e-01,8299,1.47542846e+00,1.24419796e+00
2550,1.27189709e-02,3.14345164e-03,2.47146696e-01,4.29610282e-01,9478,1.50774813e+00,1.26970649e+00
2560,1.09964814e-02,3.27602983e-03,2.97916204e-01,4.62067664e-01,8914,1.39090121e+00,1.26272070e+00
2570,1.12639414e-02,3.00467783e-03,2.66751915e-01,4.70873594e-01,9797,1.39895535e+00,1.19566548e+00
2580,1.15407156e-02,3.02743539e-03,2.62326479e-01,4.58580524e-01,9557,1.41590357e+00,1.23044562e+00
2590,1.11537250e-02,2.97506223e-03,2.66732603e-01,4.40892547e-01,10859,1.44249547e+00,1.25805044e+00
2600,1.23729035e-02,3.19323596e-03,2.58082986e-01,4.58501816e-01,8698,1.42533624e+00,1.20726585e+00
2610,1.03471233e-02,2.91762385e-03,2.81974405e-01,4.73306984e-01,10437,1.36196148e+00,1.21779716e+00
2620,1.07445875e-02,3.02217714e-03,2.81274378e-01,4.60134983e-01,10396,1.42039835e+00,1.25089169e+00
2630,1.23370038e-02,3.28443712e-03,2.66226470e-01,4.43629682e-01,9115,1.50794303e+00,1.26121402e+00
2640,1.18742008e-02,3.15091945e-03,2.65358448e-01,4.57005262e-01,9426,1.46563363e+00,1.23360693e+00
2650,1.09055247e-02,3.27986246e-03,3.00752372e-01,4.58806545e-01,9142,1.40674806e+00,1.26995826e+00
2660,1.07659362e-02,3.27114202e-03,3.03841859e-01,4.58508849e-01,9253,1.48945582e+00,1.28269136e+00
2670,1.19074574e-02,3.15777888e-03,2.65193373e-01,4.54731286e-01,9484,1.48957133e+00,1.24977827e+00
2680,1.16842370e-02,2.93478346e-03,2.51174599e-01,4.50564057e-01,10855,1.51037753e+00,1.23473203e+00
2690,1.18943453e-02,2.93853623e-03,2.47053221e-01,4.44808662e-01,10207,1.50798702e+00,1.22453952e+00
2700,1.18110385e-02,3.08883516e-03,2.61521041e-01,4.47558850e-01,10663,1.56454372e+00,1.27258348e+00
2710,1.20753003e-02,2.98573961e-03,2.47260064e-01,4.56999213e-01,9417,1.40704751e+00,1.19767690e+00
2720,1.24497358e-02,3.15416022e-03,2.53351569e-01,4.62967247e-01,8852,1.44445860e+00,1.21726847e+00
2730,1.11214193e-02,3.11565818e-03,2.80149341e-01,4.47199643e-01,10774,1.54767764e+00,1.28427494e+00
2740,1.17828362e-02,3.10284994e-03,2.63336420e-01,4.50113386e-01,9838,1.48697531e+00,1.24813676e+00
2750,1.14840856e-02,3.00725503e-03,2.61862814e-01,4.45838511e-01,10406,1.43923008e+00,1.25528204e+00
2760,1.17548443e-02,3.28033720e-03,2.79062569e-01,4.80443299e-01,7836,1.35289693e+00,1.21299398e+00
2770,1.23042706e-02,3.40392091e-03,2.76645482e-01,4.51602042e-01,8671,1.52546382e+00,1.28886569e+00
2780,1.13874422e-02,2.96995905e-03,2.60810018e-01,4.46960658e-01,11348,1.57516217e+00,1.26304364e+00
2790,1.22897746e-02,3.21472948e-03,2.61577576e-01,4.46691513e-01,8722,1.43668544e+00,1.24257863e+00
2800,1.18305041e-02,3.28176678e-03,2.77398735e-01,4.44843799e-01,8865,1.43170238e+00,1.27302599e+00
2810,1.20367128e-02,3.10028158e-03,2.57568806e-01,4.45608824e-01,9318,1.44967568e+00,1.23177958e+00
2820,1.28389942e-02,3.31889675e-03,2.58501291e-01,4.34401572e-01,8624,1.48231816e+00,1.24463499e+00
2830,1.25686573e-02,3.38689075e-03,2.69471169e-01,4.40742671e-01,8802,1.55047226e+00,1.29374254e+00
2840,1.12230321e-02,2.93182512e-03,2.61232883e-01,4.55634177e-01,10868,1.50025916e+00,1.23111129e+00
2850,1.23259611e-02,3.03344103e-03,2.46101782e-01,4.35110837e-01,10464,1.51785791e+00,1.26242185e+00
2860,1.24024889e-02,2.98109744e-03,2.40362838e-01,4.39202756e-01,9813,1.43326008e+00,1.21531951e+00
2870,1.07882544e-02,2.82040332e-03,2.61432767e-01,4.57270682e-01,11942,1.50493598e+00,1.24042034e+00
2880,1.16819916e-02,2.95837270e-03,2.53242165e-01,4.39779669e-01,10909,1.49443805e+00,1.24379194e+00
2890,1.14328163e-02,2.88649020e-03,2.52474129e-01,4.50181603e-01,10404,1.39317346e+00,1.20245993e+00
2900,1.14693968e-02,3.48910666e-03,3.04210126e-01,4.63318944e-01,8031,1.40086210e+00,1.26966763e+00
2910,1.19239623e-02,3.26199201e-03,2.73566127e-01,4.43415135e-01,9618,1.54032159e+00,1.27839112e+00
2920,1.15294140e-02,3.45604355e-03,2.99758822e-01,4.64505076e-01,8113,1.43521070e+00,1.26998663e+00
2930,1.17774205e-02,2.81461887e-03,2.38984317e-01,4.59397763e-01,10474,1.43123245e+00,1.18461382e+00
2940,1.29630920e-02,3.15577723e-03,2.43443251e-01,4.31830883e-01,8975,1.47641075e+00,1.23854458e+00
2950,1.16176782e-02,2.86662066e-03,2.46746436e-01,4.51165080e-01,10261,1.41821516e+00,1.19895113e+00
2960,1.27448766e-02,2.95909657e-03,2.32179299e-01,4.30086970e-01,9970,1.44952536e+00,1.21293890e+00
2970,1.11982785e-02,2.91909138e-03,2.60673225e-01,4.50405359e-01,10752,1.48318505e+00,1.23781383e+00
2980,1.14647998e-02,3.02220229e-03,2.63607085e-01,4.49281931e-01,10723,1.57125890e+00,1.25959659e+00
2990,1.25230141e-02,3.38607468e-03,2.70388156e-01,4.46510494e-01,7975,1.41968811e+00,1.24470472e+00
3000,1.11571318e-02,3.22370906e-03,2.88937092e-01,4.55474496e-01,9588,1.49027681e+00,1.27797067e+00
3010,1.09378463e-02,3.16169835e-03,2.89060414e-01,4.60627377e-01,9897,1.47252035e+00,1.27071369e+00
3020,1.12869116e-02,2.98348768e-03,2.64331639e-01,4.69328344e-01,10371,1.48993063e+00,1.22809792e+00
3030,1.29144955e-02,3.07241105e-03,2.37904072e-01,4.25685465e-01,9711,1.46455920e+00,1.21899056e+00
3040,1.19200498e-02,2.84958770e-03,2.39058375e-01,4.29069519e-01,12363,1.60237706e+00,1.26322794e+00
3050,1.20494245e-02,3.09531135e-03,2.56884575e-01,4.43709850e-01,9069,1.40400982e+00,1.22267187e+00
3060,1.21594314e-02,3.29599855e-03,2.71065176e-01,4.59842384e-01,8532,1.42439187e+00,1.23975551e+00
3070,1.28790839e-02,3.26334010e-03,2.53382951e-01,4.30852890e-01,9190,1.54423463e+00,1.27319527e+00
3080,1.10859005e-02,2.76583689e-03,2.49491408e-01,4.61458385e-01,11029,1.42121482e+00,1.19009483e+00
3090,1.09795257e-02,3.48649593e-03,3.17545235e-01,4.58817840e-01,9114,1.52761960e+00,1.33319843e+00
3100,1.12724528e-02,2.88074324e-03,2.55556017e-01,4.39297915e-01,11453,1.45353985e+00,1.22693992e+00
3110,1.18648410e-02,3.29474267e-03,2.77689576e-01,4.50221837e-01,8212,1.35472441e+00,1.24577355e+00
3120,1.22638950e-02,3.23268445e-03,2.63593614e-01,4.62310612e-01,8152,1.41965353e+00,1.21705163e+00
3130,1.20046642e-02,2.89612007e-03,2.41249576e-01,4.48982447e-01,9466,1.32405317e+00,1.17947078e+00
3140,1.09719858e-02,3.17715760e-03,2.89569974e-01,4.47573572e-01,9997,1.49338627e+00,1.29127717e+00
3150,1.25563378e-02,2.99488520e-03,2.38515824e-01,4.52887028e-01,9121,1.40142286e+00,1.19220805e+00
3160,1.29881399e-02,3.52861523e-03,2.71679789e-01,4.44135189e-01,7559,1.47156119e+00,1.26618004e+00
3170,1.15582263e-02,2.82081636e-03,2.44052708e-01,4.59254086e-01,10589,1.43591201e+00,1.19436598e+00
3180,1.14720166e-02,3.18860821e-03,2.77946621e-01,4.40248847e-01,9281,1.46823645e+00,1.26372695e+00
3190,1.21203866e-02,3.00627784e-03,2.48034820e-01,4.47230369e-01,9828,1.41041625e+00,1.20735836e+00
3200,1.29856337e-02,3.24311783e-03,2.49746591e-01,4.43472385e-01,8482,1.46867418e+00,1.23343968e+00
3210,1.25160702e-02,3.35278735e-03,2.67878592e-01,4.43325907e-01,8336,1.42935061e+00,1.25267720e+00
3220,1.15301749e-02,3.12338816e-03,2.70888180e-01,4.60866928e-01,8992,1.40259361e+00,1.23290467e+00
3230,1.29074613e-02,3.13940272e-03,2.43223876e-01,4.32390451e-01,8982,1.42964280e+00,1.21508789e+00
3240,1.09067028e-02,2.76500965e-03,2.53514707e-01,4.59986746e-01,10862,1.40241957e+00,1.19113922e+00
3250,1.17710168e-02,3.36475600e-03,2.85850912e-01,4.52282012e-01,8418,1.46703911e+00,1.26691270e+00
3260,1.25309406e-02,3.31094046e-03,2.64221221e-01,4.40119773e-01,8807,1.49099481e+00,1.25537324e+00
3270,1.19662080e-02,2.94884387e-03,2.46430933e-01,4.49401200e-01,10035,1.46619844e+00,1.21656287e+00
3280,1.09997774e-02,3.01990146e-03,2.74542063e-01,4.50759739e-01,10103,1.41539693e+00,1.24618638e+00
3290,1.11816945e-02,3.05135804e-03,2.72888690e-01,4.56387132e-01,9424,1.37314200e+00,1.22951770e+00
3300,1.10441921e-02,2.88036326e-03,2.60803431e-01,4.59115505e-01,10587,1.42566514e+00,1.22031033e+00
3310,1.20232543e-02,3.00082215e-03,2.49584854e-01,4.41546381e-01,10146,1.51950192e+00,1.23528934e+00
3320,1.18149202e-02,3.18851788e-03,2.69872159e-01,4.49193835e-01,9893,1.50282288e+00,1.26767015e+00
3330,1.15487212e-02,2.87363096e-03,2.48826772e-01,4.41914737e-01,9867,1.35711229e+00,1.21975160e+00
3340,2.01887935e-02,4.26490000e-03,2.11250857e-01,4.60152268e-01,4720,1.57132161e+00,1.16166973e+00
3350,1.49354348e-02,4.23574680e-03,2.83603847e-01,4.39606696e-01,5786,1.49269104e+00,1.26445305e+00
3360,1.31732412e-02,4.46317624e-03,3.38806242e-01,4.77010697e-01,5101,1.37190151e+00,1.27262318e+00
3370,1.41208954e-02,3.96353845e-03,2.80686051e-01,4.74209189e-01,5728,1.37300980e+00,1.18970478e+00
3380,1.46827996e-02,3.97942215e-03,2.71026105e-01,4.25722927e-01,6020,1.41564381e+00,1.26334190e+00
3390,1.39657613e-02,3.86929628e-03,2.77055889e-01,4.68360215e-01,6548,1.50724435e+00,1.25602674e+00
3400,1.30225029e-02,3.58993211e-03,2.75671452e-01,4.83008444e-01,5499,1.17223871e+00,1.16699028e+00
3410,1.28820194e-02,4.03354596e-03,3.13114405e-01,5.01136303e-01,5225,1.30960083e+00,1.23672891e+00
3420,1.51346996e-02,4.76450985e-03,3.14807028e-01,4.56652701e-01,4630,1.46176565e+00,1.26893163e+00
3430,1.40665537e-02,3.84697830e-03,2.73484081e-01,4.59249079e-01,5799,1.34281683e+00,1.21957684e+00
3440,1.32339196e-02,4.32476401e-03,3.26793879e-01,4.99275267e-01,5403,1.38201213e+00,1.26048708e+00
3450,1.28330803e-02,4.17738454e-03,3.25516909e-01,4.64693487e-01,5491,1.33896482e+00,1.27636302e+00
3460,1.54415071e-02,3.92744597e-03,2.54343450e-01,4.37813938e-01,6347,1.46770871e+00,1.24832320e+00
3470,1.30247967e-02,3.75343161e-03,2.88175821e-01,4.87616003e-01,6659,1.40827894e+00,1.23656166e+00
3480,1.47816604e-02,4.23196377e-03,2.86298275e-01,4.58848536e-01,5582,1.49400604e+00,1.27085853e+00
3490,1.37818092e-02,4.47434466e-03,3.24655831e-01,4.51631367e-01,5655,1.62922549e+00,1.34856284e+00
3500,1.44437216e-02,3.61959473e-03,2.50599861e-01,4.76947218e-01,6128,1.36116266e+00,1.14239883e+00
3510,1.47151425e-02,4.82744304e-03,3.28059554e-01,4.46612954e-01,4437,1.43123198e+00,1.29180932e+00
3520,1.38854543e-02,4.39654430e-03,3.16629499e-01,4.63175148e-01,5127,1.45286369e+00,1.28593993e+00
3530,1.41973384e-02,4.05124575e-03,2.85352468e-01,4.71736223e-01,5243,1.33275461e+00,1.19210410e+00
3540,1.50057515e-02,4.17226041e-03,2.78044075e-01,4.44242150e-01,5456,1.40520227e+00,1.26054740e+00
3550,1.50490105e-02,4.15802374e-03,2.76298821e-01,4.88128543e-01,4720,1.30440748e+00,1.19157088e+00
3560,1.49173960e-02,4.37365379e-03,2.93191493e-01,4.50433850e-01,4962,1.39217913e+00,1.27107084e+00
3570,1.22798076e-02,4.02510865e-03,3.27782720e-01,4.87119466e-01,6786,1.53982008e+00,1.31966114e+00
3580,1.41182346e-02,4.25708666e-03,3.01531076e-01,4.53879714e-01,5682,1.48245502e+00,1.27866554e+00
3590,1.41309062e-02,4.11110604e-03,2.90930092e-01,4.32586551e-01,6119,1.45734799e+00,1.29906976e+00
3600,1.44568086e-02,4.25441749e-03,2.94284701e-01,4.38072830e-01,5953,1.56034160e+00,1.31484628e+00
3610,1.48222288e-02,4.60078614e-03,3.10397714e-01,4.64013129e-01,4518,1.35512888e+00,1.24925947e+00
3620,1.59666892e-02,4.08168742e-03,2.55637676e-01,4.44967031e-01,5716,1.54602408e+00,1.24453032e+00
3630,1.50424428e-02,4.12046677e-03,2.73922712e-01,4.57919002e-01,5685,1.50668406e+00,1.24740708e+00
3640,1.47196148e-02,4.29090252e-03,2.91509151e-01,4.35725272e-01,6013,1.52197289e+00,1.31452489e+00
3650,1.34533150e-02,3.88735137e-03,2.88951188e-01,4.62245315e-01,7281,1.64385438e+00,1.30026221e+00
3660,1.52444681e-02,4.54945816e-03,2.98433393e-01,4.69892949e-01,4695,1.45688641e+00,1.27255177e+00
3670,1.42921712e-02,3.89854959e-03,2.72775173e-01,4.71373558e-01,5722,1.36596966e+00,1.20702350e+00
3680,1.36894369e-02,4.01000213e-03,2.92926729e-01,4.78335440e-01,6392,1.54335690e+00,1.27107072e+00
3690,1.38077252e-02,3.94578325e-03,2.85766363e-01,4.82428849e-01,5830,1.36875355e+00,1.21162128e+00
3700,1.56070152e-02,4.09044325e-03,2.62090027e-01,4.33579892e-01,6303,1.59057260e+00,1.25569463e+00
3710,1.44615937e-02,3.73931252e-03,2.58568496e-01,4.44350928e-01,6617,1.46329117e+00,1.23620963e+00
3720,1.40027627e-02,4.03839583e-03,2.88399935e-01,4.64986652e-01,5888,1.41977656e+00,1.23721099e+00
3730,1.26302335e-02,4.17189859e-03,3.30310494e-01,4.76274401e-01,5352,1.32709825e+00,1.26558459e+00
3740,1.45527339e-02,3.99029395e-03,2.74195492e-01,4.64856267e-01,5411,1.35656428e+00,1.19008064e+00
3750,1.39448335e-02,4.27905424e-03,3.06855887e-01,4.68618929e-01,5361,1.37866318e+00,1.25349677e+00
3760,1.32017704e-02,3.92307295e-03,2.97162652e-01,4.59308326e-01,6281,1.41194952e+00,1.25727141e+00
3770,1.32778836e-02,4.66637546e-03,3.51439714e-01,4.64033008e-01,5075,1.46543169e+00,1.35925853e+00
3780,1.25468057e-02,4.16818168e-03,3.32210600e-01,4.75175798e-01,6174,1.47394407e+00,1.29407394e+00
3790,1.31449085e-02,3.85385845e-03,2.93182611e-01,4.68376845e-01,6446,1.45349693e+00,1.26958585e+00
3800,1.33857541e-02,3.90735641e-03,2.91904092e-01,4.70487684e-01,6347,1.48576558e+00,1.26851857e+00
3810,1.41069526e-02,4.19755839e-03,2.97552466e-01,4.71294791e-01,5005,1.33098996e+00,1.23584795e+00
3820,1.38174770e-02,3.61416186e-03,2.61564523e-01,4.74011242e-01,6570,1.42903936e+00,1.19976223e+00
3830,1.45480121e-02,4.27298993e-03,2.93716401e-01,4.47854757e-01,5153,1.36828744e+00,1.24823081e+00
3840,1.53981596e-02,4.41574818e-03,2.86771178e-01,4.41925406e-01,5390,1.54273772e+00,1.30740285e+00
3850,1.44412704e-02,4.18040343e-03,2.89476156e-01,4.52817380e-01,5173,1.37647498e+00,1.25068092e+00
3860,1.43358335e-02,3.88832553e-03,2.71231204e-01,4.54116076e-01,5531,1.36177063e+00,1.21725488e+00
3870,1.39397336e-02,4.30407701e-03,3.08763206e-01,4.95290339e-01,5237,1.46338141e+00,1.24508619e+00
3880,1.34426150e-02,4.38552070e-03,3.26240152e-01,4.60748136e-01,5490,1.45445824e+00,1.31355023e+00
3890,1.36336964e-02,4.09131777e-03,3.00088674e-01,4.59320128e-01,5551,1.32658577e+00,1.22280276e+00
3900,1.43923275e-02,4.04367922e-03,2.80960768e-01,4.61090207e-01,5549,1.35967398e+00,1.20921946e+00
3910,1.39179695e-02,4.10330761e-03,2.94820845e-01,4.60159451e-01,5054,1.30067134e+00,1.21837473e+00
3920,1.38916522e-02,3.94206494e-03,2.83772230e-01,4.46387172e-01,6434,1.59420061e+00,1.29719114e+00
3930,1.49752554e-02,4.12400952e-03,2.75388271e-01,4.36197102e-01,6490,1.59887815e+00,1.32391465e+00
3940,1.43148554e-02,4.00215387e-03,2.79580474e-01,4.55503523e-01,5458,1.38184357e+00,1.22711217e+00
3950,1.52199809e-02,4.29379800e-03,2.82115847e-01,4.63097513e-01,4856,1.38587940e+00,1.21915114e+00
3960,1.51099497e-02,4.23854450e-03,2.80513465e-01,4.38239962e-01,5268,1.35590851e+00,1.23403335e+00
3970,1.30199511e-02,3.75618297e-03,2.88494408e-01,4.65777099e-01,6529,1.35772026e+00,1.21637237e+00
3980,1.37247276e-02,4.44544712e-03,3.23900580e-01,4.70979124e-01,5424,1.46546912e+00,1.29253817e+00
3990,1.47182140e-02,3.81776830e-03,2.59390742e-01,4.52241659e-01,5262,1.26163721e+00,1.17660451e+00
4000,1.44151365e-02,4.20773309e-03,2.91896850e-01,4.74986076e-01,4994,1.33046508e+00,1.20678294e+00
4010,1.22852521e-02,3.50121083e-03,2.84992993e-01,4.78512049e-01,6624,1.26957154e+00,1.17165864e+00
4020,1.40000191e-02,4.22413694e-03,3.01723659e-01,4.79392707e-01,5480,1.43635833e+00,1.25230610e+00
4030,1.43778799e-02,4.00044955e-03,2.78236389e-01,4.59425837e-01,5743,1.40853715e+00,1.22097695e+00
4040,1.43373394e-02,4.38471511e-03,3.05824876e-01,4.64209557e-01,5240,1.42200565e+00,1.28397989e+00
4050,1.54512832e-02,3.97738442e-03,2.57414520e-01,4.50962961e-01,5167,1.32436681e+00,1.18743801e+00
4060,1.35081941e-02,4.37996583e-03,3.24245095e-01,4.81980860e-01,5580,1.48025715e+00,1.27736020e+00
4070,1.42016606e-02,4.09020483e-03,2.88008898e-01,4.64578032e-01,5050,1.30276680e+00,1.20956767e+00
4080,1.50105441e-02,4.15011309e-03,2.76479870e-01,4.79509443e-01,5300,1.47572064e+00,1.21663964e+00
4090,1.32456897e-02,3.89477098e-03,2.94040620e-01,4.80631262e-01,5927,1.39450431e+00,1.22323632e+00
4100,1.26873404e-02,4.49158112e-03,3.54020685e-01,4.66552913e-01,5365,1.43229175e+00,1.31431448e+00
4110,1.43568534e-02,4.21082554e-03,2.93297231e-01,4.73596632e-01,5702,1.56155312e+00,1.25390935e+00
4120,1.46669718e-02,3.94966081e-03,2.69289464e-01,4.82059598e-01,5912,1.47365093e+00,1.20696628e+00
4130,1.35706514e-02,3.88506381e-03,2.86284268e-01,4.47541654e-01,6047,1.34512377e+00,1.22793210e+00
4140,1.33996587e-02,4.31597792e-03,3.22096109e-01,4.81074274e-01,4687,1.27605355e+00,1.22273839e+00
4150,1.24339499e-02,3.68809281e-03,2.96614736e-01,4.81104970e-01,6937,1.42111039e+00,1.24337816e+00
4160,1.37239015e-02,3.99878481e-03,2.91373760e-01,4.86347258e-01,4747,1.22111630e+00,1.17163014e+00
4170,1.45926755e-02,3.68516915e-03,2.52535552e-01,4.52456236e-01,6021,1.33793783e+00,1.19030166e+00
4180,1.44208912e-02,3.87972430e-03,2.69034982e-01,4.39370036e-01,7379,1.66886044e+00,1.31153107e+00
4190,1.41971586e-02,4.27251309e-03,3.00941408e-01,4.44828808e-01,5835,1.52324617e+00,1.31247342e+00
4200,1.46687943e-02,4.23867861e-03,2.88958907e-01,4.55131620e-01,5447,1.43741679e+00,1.23707891e+00
4210,1.44384410e-02,3.84099898e-03,2.66025871e-01,4.71152365e-01,6809,1.62484312e+00,1.24472678e+00
4220,1.38107911e-02,3.95641662e-03,2.86472857e-01,4.51267719e-01,6471,1.48442733e+00,1.26045561e+00
4230,1.36938030e-02,4.54756245e-03,3.32089067e-01,4.59309667e-01,4685,1.29986644e+00,1.26904571e+00
4240,1.48685081e-02,3.81861115e-03,2.56825447e-01,4.77358341e-01,5538,1.34205818e+00,1.15545726e+00
4250,1.36484690e-02,3.89939826e-03,2.85702258e-01,4.76537824e-01,5693,1.34770060e+00,1.21212697e+00
4260,1.43808462e-02,4.42858040e-03,3.07949930e-01,4.57945108e-01,5291,1.48181391e+00,1.31637704e+00
4270,1.60120614e-02,4.34634928e-03,2.71442205e-01,4.48101431e-01,5092,1.45952857e+00,1.24772358e+00
4280,1.48856798e-02,4.02983325e-03,2.70718783e-01,4.21699286e-01,5807,1.41182506e+00,1.24699545e+00
4290,1.48231508e-02,4.02908260e-03,2.71810144e-01,4.51223731e-01,5776,1.50070012e+00,1.26167321e+00
4300,1.45707065e-02,4.14550304e-03,2.84509391e-01,4.59606528e-01,4773,1.25761533e+00,1.19986188e+00
4310,1.42441513e-02,4.26340243e-03,2.99308985e-01,4.85897541e-01,5154,1.37622714e+00,1.23070061e+00
4320,1.24822231e-02,4.19178559e-03,3.35820436e-01,4.73919511e-01,6002,1.44479609e+00,1.29257214e+00
4330,1.29251843e-02,4.13104100e-03,3.19611758e-01,4.75887150e-01,5539,1.34874487e+00,1.25541997e+00
4340,1.34874349e-02,4.42906935e-03,3.28384846e-01,5.02108932e-01,4661,1.35323036e+00,1.24256396e+00
4350,1.46968430e-02,4.30076988e-03,2.92632222e-01,4.37627912e-01,5370,1.47061431e+00,1.28479052e+00
4360,1.25958826e-02,4.16978169e-03,3.31043243e-01,4.87800896e-01,5100,1.26263988e+00,1.23564589e+00
4370,1.60052031e-02,4.46566008e-03,2.79013008e-01,4.26071793e-01,4889,1.39808071e+00,1.25304425e+00
4380,1.48486122e-02,4.25942754e-03,2.86856949e-01,4.81200278e-01,4810,1.41929340e+00,1.21570909e+00
4390,1.40225329e-02,4.01931535e-03,2.86632627e-01,4.81643200e-01,5351,1.35780120e+00,1.20269787e+00
4400,1.60360895e-02,4.36616456e-03,2.72271156e-01,4.22661096e-01,5068,1.48212528e+00,1.25999594e+00
4410,1.61265004e-02,4.25116345e-03,2.63613522e-01,4.34774160e-01,4987,1.41779757e+00,1.22137737e+00
4420,1.41991824e-02,3.68074444e-03,2.59222269e-01,4.55758750e-01,6602,1.43216300e+00,1.20661116e+00
4430,1.33569175e-02,4.10773279e-03,3.07535976e-01,4.83125925e-01,4842,1.27703917e+00,1.20606375e+00
4440,1.61929093e-02,4.36035916e-03,2.69275844e-01,4.53540564e-01,5421,1.60572517e+00,1.25368142e+00
4450,1.38870301e-02,3.93223530e-03,2.83158839e-01,4.56757963e-01,5923,1.41751993e+00,1.21713579e+00
4460,1.54289249e-02,4.25001327e-03,2.75457501e-01,4.71938848e-01,5088,1.44645727e+00,1.20967174e+00
4470,1.28045818e-02,3.98791488e-03,3.11444372e-01,4.70855713e-01,6072,1.43694735e+00,1.27040505e+00
4480,1.54289743e-02,3.69729241e-03,2.39633068e-01,4.55366731e-01,6112,1.42911744e+00,1.18212271e+00
4490,1.30842132e-02,4.14342061e-03,3.16673279e-01,4.79181826e-01,5814,1.44974065e+00,1.26832461e+00
4500,1.46534331e-02,4.02290327e-03,2.74536580e-01,4.74819541e-01,5235,1.36081004e+00,1.18784034e+00
4510,1.36857759e-02,4.12186002e-03,3.01178396e-01,4.77246225e-01,5224,1.31717265e+00,1.21813822e+00
4520,1.57250278e-02,3.67920124e-03,2.33971044e-01,4.39086914e-01,6507,1.51684177e+00,1.22543716e+00
4530,1.42883472e-02,3.96420946e-03,2.77443528e-01,4.74513263e-01,5277,1.33666778e+00,1.19722939e+00
4540,1.52326636e-02,3.81485466e-03,2.50439107e-01,4.61837709e-01,6243,1.51982892e+00,1.21244180e+00
4550,1.53443320e-02,3.97149613e-03,2.58824974e-01,4.70783472e-01,5730,1.49917626e+00,1.21054006e+00
4560,1.49894236e-02,4.07466851e-03,2.71836251e-01,4.69306618e-01,5305,1.41454661e+00,1.21870053e+00
4570,1.44735035e-02,3.96519480e-03,2.73962349e-01,4.62830544e-01,5381,1.37369418e+00,1.19897485e+00
4580,1.57226827e-02,4.19394113e-03,2.66744614e-01,4.60404277e-01,5027,1.41686726e+00,1.20417821e+00
4590,1.50826834e-02,4.12372826e-03,2.73408115e-01,4.32726890e-01,5366,1.38971019e+00,1.24428904e+00
4600,1.42757846e-02,3.98206851e-03,2.78938681e-01,5.00357032e-01,4679,1.22318888e+00,1.13850296e+00
4610,1.51019106e-02,3.93468374e-03,2.60542125e-01,4.41772044e-01,6616,1.58444810e+00,1.28626716e+00
4620,1.46991936e-02,4.14607814e-03,2.82061607e-01,4.77261066e-01,5189,1.43928194e+00,1.23610568e+00
