epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,15419.3,1.25423,0.80148,1.17994,0.81124,0.64996,0.75591,0.48117,1.17449,0.72863,1.13429,0.00544449,0.00544449,0.00544449
43,15783.7,1.25226,0.79995,1.17865,0.80884,0.6515,0.75644,0.48192,1.17309,0.7259,1.13577,0.00533338,0.00533338,0.00533338
44,16147.8,1.24754,0.79871,1.17767,0.81186,0.64984,0.75618,0.48197,1.17033,0.7267,1.13505,0.00522227,0.00522227,0.00522227
45,16511,1.24473,0.7944,1.17505,0.81189,0.65179,0.75728,0.4828,1.17248,0.72365,1.13445,0.00511116,0.00511116,0.00511116
46,16874.3,1.2431,0.79293,1.17444,0.81415,0.65102,0.75758,0.48323,1.17034,0.72262,1.13388,0.00500005,0.00500005,0.00500005
47,17237.4,1.25031,0.79416,1.17732,0.81375,0.65158,0.75805,0.48397,1.16753,0.72206,1.13137,0.00488894,0.00488894,0.00488894
48,17600.6,1.23977,0.79102,1.17178,0.81367,0.65247,0.75877,0.48481,1.16708,0.71981,1.13168,0.00477783,0.00477783,0.00477783
49,17963.8,1.23909,0.78864,1.1703,0.81442,0.6521,0.75922,0.4857,1.16558,0.71872,1.12987,0.00466672,0.00466672,0.00466672
50,18326.6,1.23634,0.7865,1.1681,0.8138,0.65364,0.76015,0.48603,1.16588,0.71807,1.12954,0.00455561,0.00455561,0.00455561
51,18689.8,1.23527,0.7854,1.16569,0.81385,0.65418,0.75998,0.48618,1.16482,0.7175,1.12773,0.0044445,0.0044445,0.0044445
52,19053.1,1.23528,0.78332,1.16371,0.81406,0.65407,0.76052,0.48672,1.16392,0.71697,1.12621,0.00433339,0.00433339,0.00433339
53,19416.2,1.23395,0.78279,1.16626,0.81452,0.65458,0.76116,0.48762,1.1624,0.71498,1.12548,0.00422228,0.00422228,0.00422228
