epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,5053.27,1.67669,1.20449,0.00682,0.75809,0.60496,0.70198,0.41594,1.56046,1.16615,0.00833,0.0266667,0.0088889,0.0266667,0.0088889,0.0266667,0.0088889,0.0266667,0.0088889
12,5501.22,1.67006,1.19432,0.00678,0.76308,0.60815,0.70768,0.4286,1.54282,1.11202,0.00834,0.0263334,0.00877779,0.0263334,0.00877779,0.0263334,0.00877779,0.0263334,0.00877779
13,5948.9,1.66347,1.19053,0.00674,0.76772,0.61632,0.71781,0.43022,1.54756,1.09671,0.00825,0.026,0.00866668,0.026,0.00866668,0.026,0.00866668,0.026,0.00866668
14,560.589,1.64574,1.18149,0.00662,0.76999,0.6161,0.71598,0.43761,1.51215,1.10599,0.00807,0.0256667,0.00855557,0.0256667,0.00855557,0.0256667,0.00855557,0.0256667,0.00855557
15,1015.03,1.64079,1.17309,0.00658,0.77249,0.62049,0.72063,0.43688,1.51623,1.11438,0.00811,0.0253334,0.00844446,0.0253334,0.00844446,0.0253334,0.00844446,0.0253334,0.00844446
16,1478.15,1.63891,1.16822,0.00658,0.77422,0.6155,0.71863,0.43969,1.50793,1.08608,0.00805,0.025,0.00833335,0.025,0.00833335,0.025,0.00833335,0.025,0.00833335
17,1946.96,1.63498,1.16031,0.00655,0.77052,0.61993,0.71983,0.43266,1.53204,1.11233,0.00811,0.0246667,0.00822224,0.0246667,0.00822224,0.0246667,0.00822224,0.0246667,0.00822224
18,2416.67,1.62358,1.15497,0.00656,0.77597,0.62841,0.73068,0.44798,1.50166,1.05399,0.00786,0.0243334,0.00811113,0.0243334,0.00811113,0.0243334,0.00811113,0.0243334,0.00811113
19,2883.83,1.62023,1.14813,0.00651,0.78491,0.63064,0.73184,0.4483,1.50196,1.05889,0.00784,0.0240001,0.00800002,0.0240001,0.00800002,0.0240001,0.00800002,0.0240001,0.00800002
20,3346.47,1.62478,1.14263,0.00647,0.78345,0.62754,0.73278,0.45401,1.49619,1.04094,0.00787,0.0236667,0.00788891,0.0236667,0.00788891,0.0236667,0.00788891,0.0236667,0.00788891
21,3809.91,1.62013,1.14163,0.00642,0.78319,0.6313,0.73493,0.45554,1.48608,1.03581,0.00777,0.0233334,0.0077778,0.0233334,0.0077778,0.0233334,0.0077778,0.0233334,0.0077778
22,4273.86,1.62324,1.1355,0.00635,0.78114,0.63719,0.73872,0.4586,1.47471,1.048,0.00765,0.0230001,0.00766669,0.0230001,0.00766669,0.0230001,0.00766669,0.0230001,0.00766669
23,4724.97,1.61487,1.13215,0.00642,0.78184,0.63408,0.73659,0.45761,1.47099,1.04488,0.00765,0.0226667,0.00755558,0.0226667,0.00755558,0.0226667,0.00755558,0.0226667,0.00755558
24,5182.47,1.61365,1.12901,0.00639,0.78418,0.63806,0.74068,0.46036,1.47057,1.04174,0.0076,0.0223334,0.00744447,0.0223334,0.00744447,0.0223334,0.00744447,0.0223334,0.00744447
25,5645.98,1.61072,1.12647,0.00637,0.78673,0.63765,0.7398,0.45884,1.47679,1.03749,0.00763,0.0220001,0.00733336,0.0220001,0.00733336,0.0220001,0.00733336,0.0220001,0.00733336
26,6109.06,1.6097,1.12477,0.00636,0.79018,0.64058,0.74508,0.46581,1.46089,1.01436,0.00751,0.0216667,0.00722225,0.0216667,0.00722225,0.0216667,0.00722225,0.0216667,0.00722225
27,554.349,1.59437,1.11484,0.00627,0.7878,0.64381,0.74604,0.4683,1.45387,1.01631,0.00749,0.0213334,0.00711114,0.0213334,0.00711114,0.0213334,0.00711114,0.0213334,0.00711114
28,1019.66,1.5937,1.11328,0.00626,0.78911,0.64205,0.74574,0.46717,1.45428,1.02782,0.00746,0.0210001,0.00700003,0.0210001,0.00700003,0.0210001,0.00700003,0.0210001,0.00700003
29,1497.26,1.59465,1.1099,0.00627,0.79257,0.6433,0.74852,0.47055,1.44966,1.00634,0.00741,0.0206668,0.00688892,0.0206668,0.00688892,0.0206668,0.00688892,0.0206668,0.00688892
30,1958.6,1.5903,1.10681,0.00625,0.79397,0.64629,0.74893,0.46963,1.4496,1.01086,0.0074,0.0203334,0.00677781,0.0203334,0.00677781,0.0203334,0.00677781,0.0203334,0.00677781
31,2417.47,1.57874,1.10498,0.00625,0.79816,0.64853,0.75214,0.47313,1.44433,1.00198,0.00738,0.0200001,0.0066667,0.0200001,0.0066667,0.0200001,0.0066667,0.0200001,0.0066667
32,2875.48,1.57966,1.0981,0.00624,0.79607,0.64552,0.74966,0.47257,1.44538,1.00339,0.00739,0.0196668,0.00655559,0.0196668,0.00655559,0.0196668,0.00655559,0.0196668,0.00655559
33,3339.67,1.58297,1.09625,0.0062,0.79432,0.64933,0.75223,0.47352,1.44449,1.00318,0.00734,0.0193334,0.00644448,0.0193334,0.00644448,0.0193334,0.00644448,0.0193334,0.00644448
34,3808.04,1.58159,1.09835,0.00616,0.79711,0.6502,0.7541,0.47567,1.43807,0.99534,0.00732,0.0190001,0.00633337,0.0190001,0.00633337,0.0190001,0.00633337,0.0190001,0.00633337
35,4262.76,1.58514,1.09446,0.00611,0.79377,0.65172,0.75399,0.47638,1.43079,1.00686,0.00725,0.0186668,0.00622226,0.0186668,0.00622226,0.0186668,0.00622226,0.0186668,0.00622226
36,4713.45,1.57904,1.09165,0.00617,0.79978,0.64971,0.75464,0.47666,1.43563,0.99709,0.00728,0.0183335,0.00611115,0.0183335,0.00611115,0.0183335,0.00611115,0.0183335,0.00611115
37,5164.88,1.5781,1.08918,0.00614,0.79622,0.65381,0.75621,0.47834,1.43215,0.9944,0.00725,0.0180001,0.00600004,0.0180001,0.00600004,0.0180001,0.00600004,0.0180001,0.00600004
38,5617.7,1.57596,1.0857,0.00614,0.79679,0.65154,0.75516,0.47961,1.4289,0.99172,0.00722,0.0176668,0.00588893,0.0176668,0.00588893,0.0176668,0.00588893,0.0176668,0.00588893
39,6073.4,1.57731,1.08632,0.00614,0.79533,0.65565,0.75763,0.48081,1.42905,0.98436,0.00722,0.0173335,0.00577782,0.0173335,0.00577782,0.0173335,0.00577782,0.0173335,0.00577782
40,6527.16,1.57215,1.09361,0.0062,0.797,0.65368,0.75739,0.48125,1.42427,0.98617,0.0072,0.0170001,0.00566671,0.0170001,0.00566671,0.0170001,0.00566671,0.0170001,0.00566671
41,6978.09,1.57795,1.09068,0.00613,0.79716,0.6536,0.75814,0.48261,1.41907,0.98671,0.00716,0.0166668,0.0055556,0.0166668,0.0055556,0.0166668,0.0055556,0.0166668,0.0055556
42,7436.71,1.58458,1.09283,0.00612,0.79839,0.65541,0.75901,0.48342,1.41843,0.98474,0.00714,0.0163335,0.00544449,0.0163335,0.00544449,0.0163335,0.00544449,0.0163335,0.00544449
43,7891.05,1.57458,1.09178,0.00616,0.80044,0.65485,0.75988,0.4843,1.41598,0.98311,0.00713,0.0160001,0.00533338,0.0160001,0.00533338,0.0160001,0.00533338,0.0160001,0.00533338
44,8349.91,1.56656,1.08792,0.00615,0.80168,0.65271,0.75954,0.48443,1.41489,0.98635,0.00712,0.0156668,0.00522227,0.0156668,0.00522227,0.0156668,0.00522227,0.0156668,0.00522227
45,8809.88,1.56881,1.083,0.00612,0.8008,0.65626,0.76126,0.48577,1.41368,0.98193,0.0071,0.0153335,0.00511116,0.0153335,0.00511116,0.0153335,0.00511116,0.0153335,0.00511116
46,9263.7,1.56621,1.08266,0.00613,0.80287,0.65667,0.76198,0.48599,1.41412,0.98121,0.0071,0.0150002,0.00500005,0.0150002,0.00500005,0.0150002,0.00500005,0.0150002,0.00500005
47,9717.32,1.56404,1.08174,0.00605,0.80186,0.65663,0.7611,0.48605,1.41193,0.98218,0.00708,0.0146668,0.00488894,0.0146668,0.00488894,0.0146668,0.00488894,0.0146668,0.00488894
48,10173.4,1.56174,1.07157,0.00599,0.80473,0.65714,0.76256,0.4877,1.40888,0.97591,0.00705,0.0143335,0.00477783,0.0143335,0.00477783,0.0143335,0.00477783,0.0143335,0.00477783
49,10632.4,1.5601,1.07551,0.00606,0.80527,0.65846,0.76341,0.48855,1.4058,0.97343,0.00704,0.0140002,0.00466672,0.0140002,0.00466672,0.0140002,0.00466672,0.0140002,0.00466672
50,11095,1.56552,1.07237,0.00603,0.80289,0.6608,0.76437,0.48951,1.40469,0.97244,0.00703,0.0136668,0.00455561,0.0136668,0.00455561,0.0136668,0.00455561,0.0136668,0.00455561
51,11557.9,1.54857,1.06584,0.00605,0.80397,0.66099,0.76553,0.49012,1.40538,0.96808,0.00703,0.0133335,0.0044445,0.0133335,0.0044445,0.0133335,0.0044445,0.0133335,0.0044445
52,12021.5,1.55508,1.06613,0.00602,0.8057,0.65939,0.76513,0.49048,1.40533,0.96812,0.00702,0.0130002,0.00433339,0.0130002,0.00433339,0.0130002,0.00433339,0.0130002,0.00433339
53,12485.9,1.55667,1.05991,0.00599,0.80596,0.66013,0.76573,0.49121,1.40392,0.96438,0.00701,0.0126668,0.00422228,0.0126668,0.00422228,0.0126668,0.00422228,0.0126668,0.00422228
54,12943.6,1.55584,1.06478,0.00599,0.80542,0.6615,0.76647,0.49209,1.40147,0.96408,0.00699,0.0123335,0.00411117,0.0123335,0.00411117,0.0123335,0.00411117,0.0123335,0.00411117
55,13407.9,1.5417,1.05688,0.00598,0.8063,0.66146,0.76647,0.49222,1.40238,0.96239,0.00699,0.0120002,0.00400006,0.0120002,0.00400006,0.0120002,0.00400006,0.0120002,0.00400006
56,13881.8,1.54362,1.05887,0.00595,0.808,0.66052,0.76678,0.49276,1.40066,0.96174,0.00698,0.0116668,0.00388895,0.0116668,0.00388895,0.0116668,0.00388895,0.0116668,0.00388895
57,14350.7,1.54666,1.05512,0.00591,0.80755,0.66257,0.76736,0.49345,1.39929,0.96042,0.00697,0.0113335,0.00377784,0.0113335,0.00377784,0.0113335,0.00377784,0.0113335,0.00377784
58,14835.5,1.54083,1.05255,0.00593,0.80714,0.66287,0.76759,0.49393,1.39905,0.95855,0.00696,0.0110002,0.00366673,0.0110002,0.00366673,0.0110002,0.00366673,0.0110002,0.00366673
59,15313.1,1.54534,1.04891,0.0059,0.80772,0.66313,0.76761,0.49397,1.3979,0.95876,0.00696,0.0106669,0.00355562,0.0106669,0.00355562,0.0106669,0.00355562,0.0106669,0.00355562
60,15774,1.53834,1.0477,0.00589,0.80945,0.66265,0.76823,0.49458,1.39666,0.95747,0.00696,0.0103335,0.00344451,0.0103335,0.00344451,0.0103335,0.00344451,0.0103335,0.00344451
61,16231.8,1.54144,1.04526,0.00589,0.8087,0.66331,0.76834,0.49481,1.39565,0.9581,0.00694,0.0100002,0.0033334,0.0100002,0.0033334,0.0100002,0.0033334,0.0100002,0.0033334
62,16691,1.54054,1.04702,0.00588,0.80824,0.66353,0.76831,0.49475,1.3956,0.95757,0.00695,0.00966687,0.00322229,0.00966687,0.00322229,0.00966687,0.00322229,0.00966687,0.00322229
63,17161.3,1.53042,1.03931,0.00584,0.80653,0.66432,0.76829,0.49501,1.39451,0.95774,0.00693,0.00933354,0.00311118,0.00933354,0.00311118,0.00933354,0.00311118,0.00933354,0.00311118
64,17669.7,1.53135,1.03564,0.00585,0.80882,0.66378,0.76872,0.49534,1.39379,0.9571,0.00693,0.00900021,0.00300007,0.00900021,0.00300007,0.00900021,0.00300007,0.00900021,0.00300007
65,18195.1,1.5354,1.03836,0.0058,0.80765,0.66495,0.76895,0.4957,1.39312,0.95657,0.00692,0.00866688,0.00288896,0.00866688,0.00288896,0.00866688,0.00288896,0.00866688,0.00288896
66,18729.8,1.52076,1.03172,0.00583,0.80884,0.6642,0.769,0.49579,1.39253,0.95691,0.00692,0.00833355,0.00277785,0.00833355,0.00277785,0.00833355,0.00277785,0.00833355,0.00277785
67,19216.3,1.52264,1.0305,0.0058,0.80947,0.66385,0.7692,0.49587,1.39289,0.95673,0.00692,0.00800022,0.00266674,0.00800022,0.00266674,0.00800022,0.00266674,0.00800022,0.00266674
68,19665.4,1.51819,1.02722,0.00579,0.80832,0.66527,0.76947,0.49611,1.39261,0.95561,0.00692,0.00766689,0.00255563,0.00766689,0.00255563,0.00766689,0.00255563,0.00766689,0.00255563
69,20116.4,1.51988,1.02649,0.00577,0.80805,0.66537,0.76973,0.49625,1.39221,0.95493,0.00691,0.00733356,0.00244452,0.00733356,0.00244452,0.00733356,0.00244452,0.00733356,0.00244452
70,20569.3,1.52373,1.02589,0.00572,0.80758,0.66641,0.76996,0.49662,1.39147,0.95462,0.00691,0.00700023,0.00233341,0.00700023,0.00233341,0.00700023,0.00233341,0.00700023,0.00233341
71,21022.8,1.5201,1.02272,0.00575,0.80785,0.66695,0.77015,0.49692,1.39126,0.95353,0.00691,0.0066669,0.0022223,0.0066669,0.0022223,0.0066669,0.0022223,0.0066669,0.0022223
72,21473,1.5096,1.01834,0.00573,0.80775,0.66641,0.77003,0.49704,1.39127,0.95252,0.00691,0.00633357,0.00211119,0.00633357,0.00211119,0.00633357,0.00211119,0.00633357,0.00211119
73,21925.6,1.51711,1.01877,0.00572,0.80792,0.66648,0.7703,0.49712,1.39147,0.95123,0.00691,0.00600024,0.00200008,0.00600024,0.00200008,0.00600024,0.00200008,0.00600024,0.00200008
74,22376.8,1.51193,1.02002,0.0057,0.80742,0.66692,0.77028,0.49724,1.39117,0.95012,0.00691,0.00566691,0.00188897,0.00566691,0.00188897,0.00566691,0.00188897,0.00566691,0.00188897
75,22822.1,1.50802,1.0109,0.00567,0.80751,0.66704,0.77053,0.49735,1.39071,0.95015,0.0069,0.00533358,0.00177786,0.00533358,0.00177786,0.00533358,0.00177786,0.00533358,0.00177786
76,23264.4,1.5007,1.01149,0.00566,0.80669,0.66733,0.77054,0.4976,1.39026,0.94981,0.0069,0.00500025,0.00166675,0.00500025,0.00166675,0.00500025,0.00166675,0.00500025,0.00166675
77,23726.6,1.49997,1.00761,0.00564,0.8092,0.66612,0.77071,0.49768,1.38954,0.94956,0.0069,0.00466692,0.00155564,0.00466692,0.00155564,0.00466692,0.00155564,0.00466692,0.00155564
78,24172.7,1.49294,1.00286,0.00562,0.8079,0.6674,0.7707,0.49772,1.38898,0.94988,0.00689,0.00433359,0.00144453,0.00433359,0.00144453,0.00433359,0.00144453,0.00433359,0.00144453
79,24619.4,1.49629,1.00508,0.00563,0.80921,0.66634,0.77087,0.49792,1.38873,0.9494,0.00689,0.00400026,0.00133342,0.00400026,0.00133342,0.00400026,0.00133342,0.00400026,0.00133342
80,25070.2,1.49504,1.00257,0.00564,0.80807,0.66775,0.77109,0.4981,1.38808,0.94932,0.00689,0.00366693,0.00122231,0.00366693,0.00122231,0.00366693,0.00122231,0.00366693,0.00122231
81,25504.5,1.4344,0.94842,0.00594,0.80828,0.6678,0.77099,0.49818,1.3877,0.94948,0.00688,0.0033336,0.0011112,0.0033336,0.0011112,0.0033336,0.0011112,0.0033336,0.0011112
82,25938.1,1.42907,0.94012,0.0059,0.8082,0.66822,0.77099,0.4982,1.38756,0.94954,0.00688,0.00300027,0.00100009,0.00300027,0.00100009,0.00300027,0.00100009,0.00300027,0.00100009
83,26373.3,1.42378,0.93571,0.00585,0.80905,0.66797,0.771,0.49842,1.38772,0.94888,0.00689,0.00266694,0.00088898,0.00266694,0.00088898,0.00266694,0.00088898,0.00266694,0.00088898
84,26807.2,1.42275,0.92979,0.00582,0.80833,0.66835,0.77093,0.49846,1.38763,0.9485,0.00689,0.00233361,0.00077787,0.00233361,0.00077787,0.00233361,0.00077787,0.00233361,0.00077787
85,27241,1.41591,0.92449,0.00578,0.80927,0.66841,0.77106,0.49861,1.38763,0.94769,0.00688,0.00200028,0.00066676,0.00200028,0.00066676,0.00200028,0.00066676,0.00200028,0.00066676
86,27670.6,1.41188,0.92541,0.00576,0.80848,0.66892,0.77115,0.49867,1.38773,0.94727,0.00689,0.00166695,0.00055565,0.00166695,0.00055565,0.00166695,0.00055565,0.00166695,0.00055565
87,28113.8,1.41427,0.92381,0.00572,0.80831,0.6694,0.77109,0.49857,1.38753,0.94749,0.00689,0.00133362,0.00044454,0.00133362,0.00044454,0.00133362,0.00044454,0.00133362,0.00044454
88,28548,1.41182,0.91744,0.00569,0.80927,0.66909,0.77133,0.49871,1.38731,0.94688,0.00689,0.00100029,0.00033343,0.00100029,0.00033343,0.00100029,0.00033343,0.00100029,0.00033343
89,28976.2,1.40326,0.91265,0.00569,0.80875,0.66921,0.77127,0.49866,1.38766,0.94645,0.00689,0.00066696,0.00022232,0.00066696,0.00022232,0.00066696,0.00022232,0.00066696,0.00022232
90,29410.6,1.40421,0.91465,0.00565,0.80906,0.66941,0.77123,0.49864,1.38731,0.94663,0.00689,0.00033363,0.00011121,0.00033363,0.00011121,0.00033363,0.00011121,0.00033363,0.00011121
